Dan Miller|14|8|0|"6' 1"""|185 lbs.|"74"""|Orthodox|Jun 30, 1981|2.03|36%|3.06|49%|1.67|54%|47%|1.8
Chris Mierzwiak|5|3|0|"6' 1"""|185 lbs.|No Stat|No Stat|Feb 14, 1988|1.60|61%|1.73|48%|2.00|28%|0%|1.0
Gabriel Miglioli|9|9|0|"5' 8"""|170 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Keith Mielke|0|5|0|"5' 8"""|185 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Zachary Micklewright|15|3|0|"6' 0"""|155 lbs.|"74"""|Southpaw|Aug 21, 1976|5.56|53%|4.72|54%|0.70|12%|100%|0.0
Kristof Midoux|6|10|0|"6' 1"""|220 lbs.|No Stat|Orthodox|Jul 30, 1974|0.70|43%|2.89|49%|0.00|0%|0%|0.0
David Michaud|11|3|0|"5' 9"""|155 lbs.|No Stat|Orthodox|Nov 10, 1988|3.25|43%|4.45|54%|2.53|58%|77%|0.7
Andreas Michailidis|13|5|0|"6' 0"""|185 lbs.|"76"""|Orthodox|Jul 18, 1988|3.91|51%|3.91|50%|1.78|33%|0%|0.0
Brandon Michaels|4|14|0|"5' 9"""|185 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Chris Mickle|30|21|2|"5' 9"""|145 lbs.|No Stat|Orthodox|Jul 10, 1983|3.03|27%|9.70|48%|0.00|0%|0%|0.0
Yaotzin Meza|21|11|0|"5' 9"""|145 lbs.|"71"""|Orthodox|Feb 04, 1981|1.43|41%|1.62|64%|1.06|20%|18%|1.4
Guy Mezger|30|14|2|"6' 1"""|200 lbs.|No Stat|Orthodox|Jan 01, 1968|2.30|32%|1.36|72%|0.39|50%|88%|0.0
Jonathan Meunier|8|1|0|"6' 3"""|170 lbs.|No Stat|Switch|Aug 04, 1987|3.47|50%|1.43|69%|0.58|33%|58%|0.0
Jeremiah Metcalf|13|7|0|"6' 1"""|185 lbs.|No Stat|Orthodox|No Stat|1.74|59%|0.27|60%|4.02|66%|100%|2.0
Joe Merritt|7|2|0|"6' 0"""|170 lbs.|No Stat|Orthodox|Mar 07, 1984|1.53|58%|0.73|66%|0.00|0%|68%|0.0
Adam Meredith|5|3|0|"6' 2"""|170 lbs.|No Stat|No Stat|No Stat|2.63|50%|2.11|55%|7.89|100%|100%|7.9
Buck Meredith|3|3|0|"6' 2"""|185 lbs.|No Stat|No Stat|May 17, 1982|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Steve Mensing|9|13|2|"5' 11"""|185 lbs.|No Stat|Orthodox|Dec 06, 1977|0.00|0%|9.51|42%|0.00|0%|0%|0.0
Ivan Menjivar|25|12|0|"5' 6"""|145 lbs.|"64"""|Orthodox|May 30, 1982|2.78|37%|2.76|65%|0.56|28%|38%|1.0
Pietro Menga|13|0|0|"5' 7"""|125 lbs.|"68"""|Southpaw|Feb 15, 1988|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Luis Mendoza|0|1|0|No Stat|155 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Alonzo Menifield|11|3|0|"6' 0"""|205 lbs.|"76"""|Orthodox|Oct 18, 1987|3.86|55%|3.43|52%|0.44|20%|83%|0.2
Dave Menne|45|17|2|"5' 10"""|170 lbs.|No Stat|Orthodox|Jul 29, 1974|1.84|44%|1.99|42%|0.46|50%|57%|2.5
Augusto Mendes|6|2|0|"5' 6"""|135 lbs.|"65"""|Orthodox|Mar 03, 1983|2.42|34%|3.91|56%|1.75|33%|80%|0.0
Chad Mendes|18|5|0|"5' 6"""|145 lbs.|"66"""|Orthodox|May 01, 1985|2.78|49%|2.35|67%|4.13|55%|100%|0.3
Eddie Mendez|8|3|1|"5' 10"""|185 lbs.|No Stat|No Stat|Jan 16, 1984|1.71|33%|3.43|11%|0.00|0%|0%|0.0
Antonio Mendes|18|13|0|"6' 3"""|205 lbs.|"77"""|Southpaw|Apr 19, 1981|1.34|47%|6.85|22%|2.51|50%|100%|0.0
Vanessa Melo|11|8|0|"5' 5"""|135 lbs.|"65"""|Orthodox|Mar 27, 1988|3.48|30%|6.13|59%|0.00|0%|71%|0.0
Fabio Mello|11|8|0|"5' 5"""|155 lbs.|No Stat|Southpaw|No Stat|0.86|35%|3.94|50%|0.00|0%|0%|0.0
Marcelo Mello|1|0|0|"5' 7"""|170 lbs.|No Stat|Southpaw|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Brandon Melendez|25|25|0|"5' 11"""|155 lbs.|No Stat|Southpaw|Mar 24, 1983|0.84|26%|0.56|63%|0.00|0%|25%|0.0
Gilbert Melendez|22|8|0|"5' 9"""|145 lbs.|"73"""|Orthodox|Apr 12, 1982|3.44|33%|2.53|63%|1.64|41%|71%|0.2
Brian Melancon|7|3|0|"5' 8"""|170 lbs.|No Stat|Orthodox|May 28, 1982|4.18|49%|3.64|64%|2.02|100%|66%|0.0
Bryce Mejia|3|1|0|"6' 1"""|170 lbs.|No Stat|No Stat|No Stat|3.49|62%|6.98|50%|0.00|0%|0%|0.0
Jordan Mein|31|12|0|"6' 0"""|170 lbs.|"73"""|Orthodox|Oct 10, 1989|3.35|44%|2.55|69%|1.56|58%|66%|0.2
Emil Meek|9|5|1|"5' 11"""|170 lbs.|"74"""|Switch|Aug 20, 1988|2.52|39%|2.53|38%|0.25|33%|47%|1.0
Miika Mehmet|3|5|0|No Stat|205 lbs.|No Stat|Orthodox|No Stat|0.33|12%|7.29|24%|0.00|0%|0%|0.0
Derrick Mehmen|19|9|0|"6' 4"""|205 lbs.|No Stat|No Stat|May 30, 1985|1.93|14%|4.53|48%|1.00|16%|0%|0.0
Frank Megallon|2|3|0|"5' 10"""|185 lbs.|No Stat|Southpaw|No Stat|1.14|21%|5.32|54%|0.00|0%|0%|0.0
Sanford Alton Meeks|1|1|0|"6' 5"""|265 lbs.|"75"""|Orthodox|Apr 05, 1994|0.71|42%|4.47|38%|7.06|25%|0%|0.0
Jason Medina|21|15|1|"5' 9"""|180 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Gerald Meerschaert|33|14|0|"6' 1"""|185 lbs.|"77"""|Southpaw|Dec 18, 1987|3.41|44%|3.75|52%|2.58|40%|43%|1.8
Todd Medina|11|9|0|"5' 10"""|193 lbs.|No Stat|Southpaw|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Kaline Medeiros|8|5|0|"5' 3"""|115 lbs.|No Stat|No Stat|No Stat|2.06|70%|0.29|83%|4.41|100%|0%|4.4
Uros Medic|7|1|0|"6' 1"""|155 lbs.|"71"""|Southpaw|Apr 25, 1993|10.53|75%|3.42|56%|0.00|0%|66%|0.0
Anistavio Medeiros|19|10|0|"5' 6"""|145 lbs.|No Stat|Orthodox|May 01, 1988|3.64|44%|5.00|47%|0.00|0%|0%|0.0
Yancy Medeiros|15|8|0|"5' 10"""|155 lbs.|"75"""|Orthodox|Sep 07, 1987|4.36|37%|5.67|47%|0.33|50%|73%|0.7
Charles McTorry|3|0|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Daniel McWilliams|15|37|0|"6' 1"""|185 lbs.|No Stat|No Stat|No Stat|3.36|77%|0.00|0%|0.00|0%|100%|21.6
Tim Means|32|12|1|"6' 2"""|170 lbs.|"75"""|Orthodox|Feb 20, 1984|5.06|48%|3.58|61%|0.92|39%|66%|0.2
James McSweeney|15|15|0|"6' 4"""|230 lbs.|"77"""|Switch|Oct 24, 1980|3.94|55%|4.33|42%|0.52|33%|100%|1.1
Garreth McLellan|13|6|0|"6' 1"""|185 lbs.|"72"""|Southpaw|Sep 01, 1982|3.56|54%|2.94|45%|1.15|22%|34%|0.9
Jason McLean|6|7|0|"5' 5"""|145 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Sara McMann|12|6|0|"5' 6"""|135 lbs.|"66"""|Orthodox|Sep 24, 1980|2.32|45%|1.94|48%|4.41|65%|50%|0.5
Brian McLaughlin|6|2|0|"5' 9"""|155 lbs.|No Stat|No Stat|May 12, 1984|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Cody McKenzie|16|10|0|"6' 0"""|155 lbs.|"72"""|Switch|Dec 16, 1987|1.74|34%|2.50|67%|2.50|25%|14%|2.5
Terrance McKinney|11|3|0|"5' 10"""|155 lbs.|"73"""|Switch|Sep 15, 1994|1.73|57%|0.58|66%|4.33|33%|0%|0.0
Tim McKenzie|14|9|0|"6' 0"""|185 lbs.|"74"""|Orthodox|Jul 21, 1982|1.37|54%|2.96|44%|0.00|0%|28%|2.1
Cory McKenna|6|1|0|"5' 3"""|115 lbs.|"58"""|Orthodox|Nov 07, 1999|3.47|44%|3.03|45%|0.50|50%|71%|0.0
AJ McKee|8|0|0|"5' 10"""|145 lbs.|No Stat|No Stat|No Stat|2.75|32%|0.92|80%|11.01|100%|100%|11.0
Rhys McKee|10|4|1|"6' 2"""|170 lbs.|"78"""|Orthodox|Sep 10, 1995|6.83|53%|11.90|43%|0.00|0%|20%|0.0
Greg McIntyre|6|4|0|"5' 10"""|155 lbs.|No Stat|Orthodox|Apr 21, 1980|0.79|30%|1.36|41%|5.09|50%|0%|0.0
Antonio McKee|29|6|2|"5' 8"""|155 lbs.|No Stat|Southpaw|Mar 12, 1970|1.37|45%|0.74|74%|1.47|33%|57%|0.0
Conor McGregor|22|6|0|"5' 9"""|155 lbs.|"74"""|Southpaw|Jul 14, 1988|5.32|49%|4.66|54%|0.67|55%|66%|0.1
Jack McGlaughlin|1|4|0|No Stat|No Stat|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Ryan McGivern|13|7|0|"6' 0"""|185 lbs.|No Stat|Orthodox|Jan 17, 1980|2.22|29%|2.22|57%|0.00|0%|0%|0.0
Liam McGeary|12|2|0|"6' 6"""|205 lbs.|No Stat|No Stat|Oct 04, 1982|1.28|48%|1.92|50%|0.51|100%|0%|2.5
Gan McGee|13|5|0|"6' 10"""|265 lbs.|No Stat|Orthodox|Nov 20, 1976|2.20|29%|2.31|59%|0.65|25%|83%|0.0
Court McGee|21|10|0|"5' 11"""|170 lbs.|"75"""|Orthodox|Dec 12, 1984|4.76|36%|3.78|61%|1.68|23%|69%|0.4
Justin McElfresh|6|4|0|"6' 6"""|205 lbs.|No Stat|Orthodox|Jan 04, 1980|4.59|26%|12.79|41%|0.00|0%|0%|0.0
Miles McDonald|2|1|0|"5' 7"""|115 lbs.|No Stat|No Stat|Aug 13, 1991|5.10|45%|4.00|43%|0.00|0%|100%|1.0
Drew McFedries|12|7|0|"6' 0"""|185 lbs.|"72"""|Southpaw|Jul 27, 1978|5.13|51%|4.56|52%|1.42|100%|56%|0.7
Michael McDonald|17|4|0|"5' 9"""|135 lbs.|"70"""|Orthodox|Jan 15, 1991|2.69|42%|2.76|57%|1.09|66%|52%|1.4
Scott McDonald|1|0|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Robert McDaniel|28|10|0|"6' 3"""|185 lbs.|"75"""|Southpaw|May 03, 1983|1.64|44%|1.98|56%|0.93|50%|50%|1.4
Josh McDonald|9|5|0|No Stat|185 lbs.|No Stat|No Stat|No Stat|0.80|57%|3.40|33%|9.00|50%|0%|0.0
Rob McCullough|19|8|0|"5' 9"""|155 lbs.|"69"""|Orthodox|May 26, 1977|2.47|36%|2.84|59%|0.46|100%|68%|0.0
Justin McCully|11|5|2|"6' 1"""|225 lbs.|"73"""|Orthodox|Feb 18, 1976|1.58|37%|2.02|46%|1.28|44%|43%|0.0
Tamdan McCrory|14|5|0|"6' 4"""|185 lbs.|"76"""|Switch|Nov 05, 1986|2.07|49%|1.60|46%|2.28|50%|33%|2.5
Kris McCray|8|5|0|"6' 0"""|170 lbs.|"76"""|Orthodox|Sep 24, 1981|2.69|45%|2.57|54%|2.88|55%|38%|0.0
Molly McCann|11|4|0|"5' 4"""|125 lbs.|"62"""|Orthodox|May 04, 1990|5.67|49%|4.87|65%|1.70|32%|34%|0.6
Charles McCarthy|10|5|0|"5' 10"""|185 lbs.|"71"""|Orthodox|Aug 06, 1980|0.18|12%|4.03|56%|2.67|60%|0%|2.7
Sean McCorkle|17|7|0|"6' 7"""|265 lbs.|"81"""|Orthodox|Jul 17, 1976|0.85|44%|2.48|52%|2.12|40%|33%|4.2
Michael McBride|8|3|0|"6' 1"""|155 lbs.|No Stat|Orthodox|Mar 09, 1986|4.08|48%|5.85|40%|1.85|42%|30%|1.2
Bobby McAndrews|1|3|0|No Stat|No Stat|No Stat|Orthodox|No Stat|2.56|83%|1.03|50%|0.00|0%|33%|7.7
Scott McAfee|14|7|0|"5' 8"""|155 lbs.|No Stat|Orthodox|Aug 23, 1983|0.00|0%|1.33|50%|0.00|0%|0%|0.0
Ian McCall|13|5|1|"5' 5"""|125 lbs.|"64"""|Orthodox|May 07, 1984|3.59|39%|3.25|67%|2.08|30%|88%|0.0
Gina Mazany|7|5|0|"5' 6"""|125 lbs.|"68"""|Southpaw|Aug 19, 1988|3.43|49%|3.17|49%|4.70|58%|33%|0.3
Sabina Mazo|9|3|0|"5' 7"""|125 lbs.|"70"""|Orthodox|Mar 25, 1997|6.45|44%|4.50|57%|0.71|80%|66%|0.2
Brooke Mayo|0|1|0|"5' 7"""|125 lbs.|No Stat|No Stat|No Stat|1.92|34%|3.20|63%|3.20|60%|0%|2.1
Gray Maynard|13|7|1|"5' 9"""|155 lbs.|"70"""|Orthodox|May 09, 1979|1.92|32%|2.64|66%|2.91|47%|81%|0.7
Don'Tale Mayes|8|4|0|"6' 6"""|260 lbs.|"81"""|Orthodox|Jan 16, 1992|4.13|45%|4.46|43%|0.23|20%|59%|0.0
Elaina Maxwell|7|4|0|"5' 8"""|145 lbs.|No Stat|Orthodox|Dec 16, 1978|2.07|60%|2.40|53%|0.00|0%|50%|1.0
Jeremy May|13|10|0|"6' 1"""|185 lbs.|No Stat|No Stat|Oct 23, 1986|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Jack May|9|3|0|"6' 8"""|255 lbs.|No Stat|Switch|Apr 14, 1981|1.52|38%|3.29|33%|0.91|33%|20%|0.0
Miranda Maverick|11|3|0|"5' 3"""|125 lbs.|"65"""|Southpaw|Jul 01, 1997|4.77|43%|2.66|64%|1.71|80%|70%|0.0
Nick Maximov|7|0|0|"6' 0"""|185 lbs.|"76"""|Southpaw|Dec 23, 1997|1.70|49%|1.10|49%|3.00|30%|100%|0.0
Francesco Maturi|0|1|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
John Matua|1|4|0|"6' 2"""|400 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Vladimir Matyushenko|27|8|0|"6' 0"""|205 lbs.|"74"""|Orthodox|Jan 04, 1971|1.90|44%|1.62|59%|3.25|46%|70%|0.1
AJ Matthews|8|7|0|"5' 11"""|185 lbs.|No Stat|No Stat|No Stat|5.11|52%|4.96|51%|0.00|0%|100%|0.0
Claudio Mattos|5|4|0|No Stat|185 lbs.|No Stat|Orthodox|No Stat|0.00|0%|3.53|0%|0.00|0%|0%|0.0
Jake Matthews|17|5|0|"5' 11"""|170 lbs.|"73"""|Orthodox|Aug 19, 1994|3.03|44%|2.16|61%|1.93|41%|66%|0.6
Naoki Matsushita|12|16|11|"5' 6"""|155 lbs.|No Stat|Orthodox|No Stat|3.30|32%|2.20|63%|1.50|100%|0%|0.0
Koichiro Matsumoto|15|3|1|"5' 7"""|145 lbs.|No Stat|No Stat|Mar 07, 1986|1.90|26%|3.50|31%|0.00|0%|0%|0.0
Tateki Matsuda|13|8|0|"5' 7"""|125 lbs.|No Stat|Orthodox|Feb 27, 1986|3.20|34%|3.43|69%|0.00|0%|16%|0.0
Al Matavao|8|3|0|"5' 8"""|205 lbs.|"67"""|Orthodox|Feb 23, 1994|7.84|46%|6.70|58%|0.00|0%|0%|0.0
Daijiro Matsui|13|29|7|"5' 9"""|200 lbs.|No Stat|Orthodox|Dec 05, 1972|0.84|45%|1.69|55%|1.83|30%|43%|0.4
Tiffany Masters|2|1|0|"5' 3"""|115 lbs.|"65"""|Orthodox|Jul 31, 1994|3.53|62%|2.58|50%|3.06|60%|0%|0.0
Jorge Masvidal|35|15|0|"5' 11"""|170 lbs.|"74"""|Orthodox|Nov 12, 1984|4.22|48%|3.01|65%|1.54|59%|75%|0.3
Jameel Massouh|26|9|0|"5' 10"""|145 lbs.|"72"""|Orthodox|Sep 12, 1984|1.91|54%|2.62|55%|0.67|15%|50%|0.7
Shoji Maruyama|12|9|1|"5' 7"""|139 lbs.|No Stat|Orthodox|Apr 24, 1983|1.40|63%|0.27|55%|0.00|0%|54%|0.0
Mike Massenzio|13|9|0|"6' 2"""|185 lbs.|"73"""|Southpaw|Nov 01, 1982|2.08|45%|3.59|54%|2.74|24%|50%|1.4
Bristol Marunde|16|10|0|"6' 1"""|170 lbs.|"75"""|Orthodox|Apr 20, 1982|1.42|21%|4.40|47%|1.60|33%|14%|0.0
Lucas Martins|19|3|0|"6' 0"""|145 lbs.|"72"""|Southpaw|Nov 11, 1988|2.87|35%|4.14|60%|0.00|0%|76%|0.5
Max Martyniouk|1|1|0|No Stat|155 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Adriano Martins|28|9|0|"5' 10"""|155 lbs.|"72"""|Southpaw|Dec 16, 1982|1.80|38%|2.14|65%|0.83|80%|81%|0.4
Roque Martinez|15|8|2|"5' 10"""|250 lbs.|"72"""|Orthodox|Mar 04, 1986|3.28|53%|4.90|56%|0.38|50%|53%|0.4
Wagner da Conceicao Martins|9|8|0|"6' 7"""|390 lbs.|No Stat|Orthodox|May 19, 1978|1.91|37%|5.43|42%|2.20|100%|100%|0.0
Victor Martinez|13|4|0|"5' 8"""|155 lbs.|"70"""|Orthodox|Jul 17, 1991|9.60|52%|7.53|55%|1.00|50%|75%|0.0
Mana Martinez|9|2|0|"5' 10"""|135 lbs.|"70"""|Orthodox|Mar 25, 1996|4.84|50%|3.97|40%|1.73|66%|0%|0.9
Andrew Martinez|9|6|0|"5' 9"""|215 lbs.|No Stat|No Stat|No Stat|3.40|31%|2.30|47%|1.50|50%|0%|0.0
Poppies Martinez|29|11|0|"5' 9"""|145 lbs.|No Stat|No Stat|Aug 19, 1983|2.88|50%|2.16|51%|1.54|33%|50%|9.2
Henry Martinez|9|4|0|"5' 7"""|155 lbs.|"69"""|Southpaw|Aug 07, 1983|2.79|25%|4.01|60%|0.00|0%|80%|0.0
Jonathan Martinez|14|4|0|"5' 8"""|135 lbs.|"70"""|Southpaw|Apr 20, 1994|4.53|46%|3.86|58%|0.42|37%|72%|0.0
Alonzo Martinez|42|20|1|"5' 10"""|155 lbs.|No Stat|No Stat|Apr 22, 1984|3.07|27%|7.33|52%|0.00|0%|0%|0.0
Danny Martinez|21|8|0|"5' 6"""|125 lbs.|"67"""|Orthodox|Jun 14, 1985|2.73|28%|3.77|63%|3.00|45%|36%|0.0
Rainy Martinez|0|2|0|"6' 0"""|199 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Mallory Martin|7|5|0|"5' 4"""|115 lbs.|"63"""|Orthodox|Jan 29, 1994|4.42|48%|6.64|55%|2.28|43%|25%|0.3
Michal Martinek|7|1|0|"6' 2"""|230 lbs.|No Stat|Southpaw|Apr 19, 1990|2.45|53%|4.29|51%|0.00|0%|0%|0.0
Joe Martin|6|8|0|"5' 9"""|170 lbs.|No Stat|No Stat|No Stat|0.73|40%|2.40|45%|0.00|0%|16%|0.0
Dave Martin|0|2|0|"6' 0"""|205 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Justin Martin|4|3|0|"6' 0"""|185 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Anthony Rocco Martin|17|6|0|"6' 0"""|170 lbs.|"73"""|Orthodox|Dec 11, 1989|2.68|37%|2.59|58%|0.71|27%|68%|1.0
Eric Martin|0|1|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Jack Marshman|23|10|0|"6' 0"""|185 lbs.|"73"""|Orthodox|Dec 19, 1989|2.74|25%|4.19|56%|0.00|0%|20%|0.0
Terry Martin|23|11|0|"5' 8"""|185 lbs.|"71"""|Orthodox|Oct 10, 1980|2.82|43%|3.13|54%|3.10|42%|92%|0.0
Doug Marshall|18|8|0|"5' 10"""|205 lbs.|No Stat|Orthodox|Sep 09, 1975|6.99|46%|4.02|60%|0.00|0%|66%|2.4
David Marshall|8|4|0|"6' 2"""|170 lbs.|No Stat|No Stat|Aug 24, 1984|0.00|0%|0.00|0%|0.00|0%|0%|0.0
CJ Marsh|5|7|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Eliot Marshall|10|4|0|"6' 2"""|205 lbs.|"77"""|Orthodox|Jul 07, 1980|1.93|27%|2.39|67%|0.47|33%|79%|0.9
John Marsh|8|7|0|"6' 0"""|265 lbs.|No Stat|Orthodox|Sep 15, 1970|0.83|42%|2.23|40%|0.43|100%|54%|0.4
Cesar Marscucci|3|2|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Carmelo Marrero|16|6|0|"6' 0"""|205 lbs.|"73"""|Orthodox|Jan 26, 1981|0.84|34%|2.04|54%|3.21|36%|36%|0.9
Julian Marquez|9|2|0|"6' 2"""|185 lbs.|"72"""|Orthodox|May 08, 1990|4.20|45%|3.13|55%|0.00|0%|53%|3.2
Danilo Marques|11|3|0|"6' 6"""|205 lbs.|"77"""|Orthodox|Dec 26, 1985|1.56|79%|1.88|56%|4.26|28%|0%|0.8
Christina Marks|8|9|0|"5' 7"""|125 lbs.|"69"""|Orthodox|Nov 08, 1985|5.00|58%|3.00|64%|7.50|100%|0%|0.0
Ronny Markes|17|5|0|"6' 1"""|185 lbs.|"75"""|Orthodox|Apr 21, 1988|2.17|53%|2.43|45%|3.13|40%|100%|0.5
Nate Marquardt|35|19|2|"6' 0"""|185 lbs.|"74"""|Orthodox|Apr 20, 1979|2.71|49%|2.32|55%|1.87|51%|70%|0.8
Rory Markham|17|6|0|"6' 0"""|170 lbs.|"71"""|Orthodox|Mar 25, 1982|1.98|21%|10.27|45%|0.00|0%|0%|0.0
Randa Markos|11|12|1|"5' 4"""|115 lbs.|"63"""|Orthodox|Aug 10, 1985|2.97|43%|3.10|58%|1.12|28%|52%|0.2
Enrique Marin|10|4|0|"5' 10"""|170 lbs.|No Stat|No Stat|Sep 02, 1986|1.43|33%|3.00|50%|2.50|38%|60%|1.0
Marcos Mariano|6|6|0|"6' 1"""|155 lbs.|"76"""|Switch|Oct 12, 1986|0.25|27%|2.11|43%|0.00|0%|28%|0.0
Jose Maria|37|7|0|"5' 5"""|125 lbs.|No Stat|Orthodox|Jan 04, 1982|3.20|53%|3.98|52%|2.32|27%|33%|2.3
Cristiano Marcello|13|6|0|"5' 9"""|155 lbs.|"72"""|Orthodox|Dec 03, 1977|2.56|33%|3.61|58%|0.44|11%|20%|0.9
Steve Mann|12|5|0|"6' 1"""|170 lbs.|No Stat|No Stat|No Stat|3.18|70%|0.66|57%|1.64|100%|60%|0.0
Chris Manuel|9|7|2|"5' 9"""|135 lbs.|No Stat|Orthodox|Jul 21, 1987|2.53|40%|2.67|66%|1.00|20%|100%|0.0
Jimi Manuwa|17|6|0|"6' 1"""|205 lbs.|"79"""|Orthodox|Feb 18, 1980|3.43|54%|3.97|49%|0.53|18%|70%|0.4
Melchor Manibusan|2|4|0|"5' 5"""|154 lbs.|No Stat|Southpaw|Dec 27, 1976|1.58|54%|5.79|15%|0.00|0%|0%|0.0
Jon Manley|9|4|0|"6' 1"""|170 lbs.|No Stat|Orthodox|Jul 07, 1986|1.13|20%|4.33|45%|1.00|7%|20%|0.0
Gary Mangat|15|3|0|"5' 7"""|135 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Michael Mangan|0|3|0|No Stat|155 lbs.|No Stat|No Stat|No Stat|1.94|33%|4.52|46%|19.35|50%|100%|0.0
Troy Mandaloniz|3|2|0|"5' 9"""|170 lbs.|No Stat|Orthodox|Feb 01, 1980|3.52|56%|4.71|63%|3.10|66%|57%|0.0
Nate Maness|14|1|0|"5' 10"""|135 lbs.|"72"""|Orthodox|Jun 27, 1991|2.87|46%|4.72|45%|1.52|75%|86%|0.5
Mike Malott|7|1|1|"6' 1"""|170 lbs.|"73"""|Orthodox|Nov 07, 1991|4.41|35%|4.35|53%|1.92|33%|0%|1.0
Jacob Malkoun|5|1|0|"5' 9"""|185 lbs.|"73"""|Orthodox|Aug 26, 1995|1.76|47%|1.83|51%|7.84|33%|0%|2.0
Melvin Manhoef|30|14|1|"5' 9"""|185 lbs.|No Stat|Orthodox|May 11, 1976|3.52|48%|2.64|51%|0.33|25%|78%|0.0
Carl Malenko|6|4|0|"5' 11"""|200 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Nazareno Malegarie|28|4|0|"5' 8"""|155 lbs.|No Stat|No Stat|May 16, 1986|3.87|34%|3.27|69%|1.00|33%|0%|0.0
Marvin Maldonado|2|4|0|"5' 6"""|135 lbs.|No Stat|No Stat|No Stat|0.87|56%|3.47|43%|0.00|0%|20%|0.0
Bea Malecki|4|1|0|"5' 9"""|135 lbs.|"74"""|Orthodox|Aug 23, 1991|6.84|46%|6.96|62%|0.00|0%|78%|1.1
Jeremy Malaterre|4|2|0|"5' 11"""|155 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Fabio Maldonado|23|11|0|"6' 1"""|205 lbs.|"75"""|Orthodox|Mar 17, 1980|5.29|58%|4.31|53%|0.44|57%|61%|0.6
Zach Makovsky|20|8|0|"5' 4"""|125 lbs.|"64"""|Southpaw|Apr 19, 1983|1.94|43%|2.24|62%|3.71|30%|56%|0.3
Islam Makhachev|21|1|0|"5' 10"""|155 lbs.|"70"""|Southpaw|Oct 27, 1991|2.21|58%|0.79|70%|3.37|66%|88%|1.3
Aliev Makhmud|0|1|0|"5' 6"""|195 lbs.|No Stat|Southpaw|Feb 13, 1970|1.12|30%|2.24|36%|2.10|50%|0%|0.0
Levan Makashvili|15|2|1|"5' 8"""|145 lbs.|"68"""|Orthodox|Jan 07, 1989|2.87|54%|2.07|61%|3.67|42%|85%|0.0
Klayton Mai|8|3|0|"5' 9"""|125 lbs.|No Stat|No Stat|Nov 30, 1986|1.53|42%|1.02|63%|3.83|100%|0%|7.7
John Makdessi|18|7|0|"5' 8"""|155 lbs.|"68"""|Orthodox|May 03, 1985|5.57|51%|4.02|69%|0.00|0%|89%|0.0
Jennifer Maia|19|7|1|"5' 4"""|125 lbs.|"64"""|Orthodox|Oct 06, 1988|3.80|38%|3.97|55%|0.29|50%|53%|0.1
Bill Mahood|20|7|1|"6' 3"""|200 lbs.|No Stat|Orthodox|Feb 01, 1967|1.54|85%|3.59|17%|0.00|0%|0%|3.9
Demian Maia|28|11|0|"6' 1"""|170 lbs.|"72"""|Southpaw|Nov 06, 1977|1.80|43%|2.07|63%|2.49|24%|61%|1.0
