Fight_ID|Fight_Date|Gender|Weight_Class|Title_Fight|Result|Method|Round|Time|Fight_Time_Format|Fighter_1_Name|Fighter_1_Nickname|Fighter_1_Age|Fighter_1_Wins|Fighter_1_Loses|Fighter_1_Draws|Fighter_1_Avg_Time(MINS)|Fighter_1_Height|Fighter_1_Reach|Fighter_1_Stance|Fighter_1_Sign_SLpMin|Fighter_1_Str_Acc|Fighter_1_Sign_SApMin|Fighter_1_Defense|Fighter_1_Takedown_Avgp15M|Fighter_1_Takedown_Acc|Fighter_1_Takedown_Def|Fighter_1_Sub_Avgp15M|Fighter_2_Name|Fighter_2_Nickname|Fighter_2_Age|Fighter_2_Wins|Fighter_2_Loses|Fighter_2_Draws|Fighter_2_Avg_Time(MINS)|Fighter_2_Height|Fighter_2_Reach|Fighter_2_Stance|Fighter_2_Sign_SLpMin|Fighter_2_Str_Acc|Fighter_2_Sign_SApMin|Fighter_2_Defense|Fighter_2_Takedown_Avgp15M|Fighter_2_Takedown_Acc|Fighter_2_Takedown_Def|Fighter_2_Sub_Avgp15M
2989|2015-05-16|male|flyweight|False|lose| Submission |2|3:13|3Rnd(5-5-5)|Roldan Sangcha'an|The Executioner|25.0|4|1|0|15.0|"5' 4"""||Orthodox|2.4|0.4444444444444444|1.8|46.0|1.0|0.5|73.33333333333334|0.0|Jon Delos Reyes|The Heat|28.0|7|4|0|3.0083333333333333|"5' 6"""|"67"""|Orthodox|3.656509695290859|0.4074074074074074|5.3185595567867034|38.46153846153846|2.4930747922437675|1.0|100.0|0.0
2990|2015-05-16|male|welterweight|False|lose| KO/TKO |2|1:24|3Rnd(5-5-5)|Hyun Gyu Lim|The Ace|30.0|13|4|1|9.816666666666666|"6' 3"""|"77"""|Orthodox|5.602716468590832|0.4408817635270541|4.813242784380305|47.933884297520656|0.3820033955857386|1.0|83.33333333333334|0.3820033955857386|Neil Magny|The Haitian Sensation|28.0|14|4|0|12.198148148148148|"6' 3"""|"80"""|Orthodox|3.7619553666312435|0.4583795782463929|1.5120692272658267|65.05263157894736|2.869287991498406|0.525|71.15384615384616|0.1366327614999241
2991|2015-05-16|male|middleweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Gegard Mousasi|No_Nick|30.0|36|5|2|11.923333333333334|"6' 2"""|"76"""|Orthodox|2.750908582611127|0.45179063360881544|1.425775789767962|70.58823529411764|0.0|0.0|71.42857142857143|0.5032149846239866|Constantinos Philippou|No_Nickname|36.0|13|4|0|10.74074074074074|"5' 11"""|"73"""|Orthodox|2.431034482758621|0.362095531587057|2.5758620689655176|57.36301369863014|0.4655172413793104|0.5|72.5|0.3103448275862069
2992|2015-05-16|male|featherweight|False|lose| Decision - Split |3|5:00|3Rnd(5-5-5)|Mark Eddiva|No_Nick|29.0|6|1|0|12.433333333333334|"5' 8"""|"68"""|Orthodox|4.142091152815014|0.4703196347031963|3.6595174262734584|55.392156862745104|2.4128686327077746|0.3333333333333333|88.88888888888889|0.0|Levan Makashvili|The Hornet|26.0|14|1|0|15.0|"5' 8"""|"68"""|Orthodox|1.8|47.368421052631575|2.1333333333333333|58.44155844155844|7.0|53.84615384615385|100.0|0.0
2993|2015-05-16|male|featherweight|False|win| Decision - Split |3|5:00|3Rnd(5-5-5)|Phillipe Nover|The Filipino Assassin|31.0|10|5|1|10.35|"5' 9"""|"72"""|Orthodox|1.3526570048309179|0.3684210526315789|1.932367149758454|44.95412844036697|0.0|0.0|25.0|1.9323671497584543|Yui Chul Nam|The Korean Bulldozer|34.0|18|6|1|15.0|"5' 9"""||Orthodox|5.133333333333334|0.5923076923076923|2.066666666666667|43.63636363636364|1.0|1.0|57.14285714285714|0.0
2994|2015-05-16|male|flyweight|False|lose| Decision - Split |3|5:00|3Rnd(5-5-5)|Nolan Ticman|No_Nick|27.0|4|2|0|15.0|"5' 6"""||Orthodox|1.6666666666666667|0.4716981132075472|4.466666666666667|48.06201550387597|0.0|0.0|44.44444444444444|0.0|Yao Zhikui|The Conqueror|24.0|1|2|0|15.0|"5' 5"""|"64"""|Orthodox|1.8|0.40298507462686567|1.2|37.93103448275862|0.0|0.0|25.0|0.0
2995|2015-05-16|male|welterweight|False|win| KO/TKO |1|1:25|3Rnd(5-5-5)|Li Jingliang|The Leech|27.0|9|3|0|15.0|"6' 0"""|"71"""|Orthodox|3.466666666666667|0.3432343234323432|3.566666666666667|54.66101694915254|2.0|0.2857142857142857|58.33333333333333|0.0|Dhiego Lima|No_Nickname|26.0|14|5|0|8.641666666666666|"6' 2"""|"75"""|Orthodox|4.455159112825458|0.4782608695652174|2.66152362584378|58.18181818181818|5.207328833172614|0.6666666666666666|0.0|3.4715525554484095
2996|2015-05-23|male|flyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Joseph Benavidez|No_Nick|31.0|21|4|0|11.579629629629629|"5' 4"""|"65"""|Southpaw|3.8285622901007517|0.34695652173913044|2.523588677434831|60.451127819548866|1.2953782184551417|0.25|64.51612903225806|0.4317927394850472|John Moraga|No_Nickname|31.0|16|3|0|11.935714285714285|"5' 6"""|"66"""|Orthodox|2.429682824655895|0.43283582089552236|2.621184919210054|56.1122244488978|0.7181328545780971|0.26666666666666666|42.42424242424242|1.0771992818671456
2997|2015-05-23|male|welterweight|False|win| Submission |3|2:13|3Rnd(5-5-5)|Dong Hyun Kim|Stun Gun|34.0|19|3|1|11.016666666666667|"6' 2"""|"76"""|Southpaw|2.1590663496866216|0.5107361963190185|1.6727901448022475|60.670731707317074|3.1121677112599953|0.47761194029850745|81.08108108108108|0.6807866868381239|Joshua Burkman|The People's Warrior|35.0|27|9|0|11.47121212121212|"5' 10"""|"72"""|Orthodox|2.520142649583939|0.42570281124497994|2.829216748117818|54.752851711026615|3.090740985338793|0.3880597014925373|64.51612903225806|0.4754986131290451
2998|2015-05-23|male|heavyweight|False|lose| KO/TKO |1|4:41|3Rnd(5-5-5)|Travis Browne|Hapa|33.0|17|2|1|7.345454545454545|"6' 6"""|"79"""|Orthodox|2.9084158415841586|0.4484732824427481|3.514851485148515|43.873517786561266|1.4851485148514851|0.7272727272727273|82.35294117647058|0.3712871287128713|Andrei Arlovski|The Pitbull|36.0|23|10|0|7.001041666666667|"6' 3"""|"77"""|Orthodox|2.821008778455587|0.3542600896860987|2.213956256509448|64.87252124645893|0.2678172890938848|0.4|88.37209302325581|0.6695432227347121
2999|2015-05-23|male|light heavyweight|True|lose| Submission |3|2:39|5Rnd(5-5-5-5-5)|Anthony Johnson|Rumble|31.0|19|4|0|6.352380952380952|"6' 2"""|"78"""|Orthodox|3.3283358320839582|0.45468509984639016|1.6529235382308847|66.43835616438356|2.529985007496252|0.5769230769230769|85.0|0.843328335832084|Daniel Cormier|DC|36.0|15|1|0|14.040000000000001|"5' 11"""|"72"""|Orthodox|3.6894586894586894|0.4923954372623574|2.094017094017094|59.166666666666664|1.4957264957264955|0.4117647058823529|66.66666666666667|0.4273504273504273
3000|2015-05-23|male|flyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|John Dodson|The Magician|31.0|17|6|0|10.950000000000001|"5' 3"""|"66"""|Orthodox|3.531202435312024|0.35968992248062015|3.576864535768645|62.15780998389694|0.9132420091324202|0.3333333333333333|82.14285714285714|0.0|Zach Makovsky|Fun Size|32.0|20|5|0|15.0|"5' 4"""|"64"""|Southpaw|1.7666666666666666|0.42570281124497994|1.7333333333333334|60.60606060606061|4.5|0.46153846153846156|63.63636363636363|0.25
3001|2015-05-23|male|middleweight|True|win| KO/TKO |1|2:53|5Rnd(5-5-5-5-5)|Chris Weidman|The All-American|31.0|12|0|0|10.149999999999999|"6' 2"""|"78"""|Orthodox|2.9802955665024635|0.40672268907563025|2.0320197044334978|62.83783783783784|3.694581280788178|0.5714285714285714|100.0|1.2931034482758623|Vitor Belfort|The Phenom|38.0|24|10|0|6.633333333333334|"6' 0"""|"74"""|Southpaw|1.7162736760726711|0.46835443037974683|2.586006957866254|50.44444444444445|0.52183996907615|0.75|66.66666666666667|0.8697332817935833
3002|2015-05-23|male|lightweight|False|win| KO/TKO |2|4:44|3Rnd(5-5-5)|Donald Cerrone|Cowboy|32.0|27|6|0|9.604901960784314|"6' 1"""|"73"""|Orthodox|4.587118505665|0.49767441860465117|4.452383382668164|53.42729019859065|1.1942431356537715|0.40625|88.37209302325581|0.6430539961212616|John Makdessi|The Bull|30.0|13|3|0|10.70185185185185|"5' 8"""|"68"""|Orthodox|4.786295206783181|0.4807090719499479|3.3535213704793216|74.6069182389937|0.0|0.0|87.09677419354838|0.0
3003|2015-05-23|male|middleweight|False|lose| Decision - Split |3|5:00|3Rnd(5-5-5)|Uriah Hall|Prime Time|31.0|11|4|0|10.723333333333333|"6' 0"""|"79"""|Orthodox|3.2452595585949644|0.5132743362831859|2.405968293441094|59.04761904761905|1.39881877525645|0.4166666666666667|64.28571428571428|0.27976375505129003|Rafael Natal|Sapo|33.0|19|6|1|13.479166666666666|"6' 0"""|"77"""|Orthodox|2.9428129829984546|0.4750499001996008|2.0958268933539412|61.60815402038505|2.874806800618238|0.38271604938271603|78.57142857142857|0.6491499227202473
3004|2015-05-23|male|flyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Justin Scoggins|No_Nick|23.0|9|2|0|10.125|"5' 7"""|"66"""|Southpaw|3.0864197530864197|0.6410256410256411|1.2098765432098766|60.483870967741936|5.925925925925926|0.6666666666666666|71.42857142857143|1.111111111111111|Josh Sampo|The Gremlin|31.0|11|4|0|9.205555555555556|"5' 4"""|"64"""|Orthodox|1.8105009052504526|0.352112676056338|2.245021122510561|60.75949367088608|1.0863005431502715|1.0|37.5|3.258901629450815
3005|2015-05-23|male|lightweight|False|win| Submission |2|2:38|3Rnd(5-5-5)|Islam Makhachev|No_Nick|24.0|11|0|0|7.633333333333333|"5' 10"""|"70"""|Southpaw|4.192139737991266|64.0|0.9170305676855895|72.0|5.895196506550219|60.0|0.0|1.9650655021834063|Leo Kuntz|The Lion|32.0|18|2|1|7.633333333333333|"5' 10"""||Orthodox|0.9170305676855895|28.000000000000004|4.192139737991266|36.0|0.0|0.0|40.0|0.0
3006|2015-05-23|male|welterweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Mike Pyle|Quicksand|40.0|26|10|1|7.735714285714287|"6' 0"""|"74"""|Orthodox|2.5946445060018464|0.4554294975688817|2.899353647276085|57.852348993288594|2.077562326869806|0.38461538461538464|76.31578947368422|1.523545706371191|Colby Covington|Chaos|27.0|7|0|0|9.133333333333333|"5' 11"""|"72"""|Orthodox|1.8613138686131387|0.43037974683544306|0.8759124087591241|75.0|5.748175182481752|0.5|0.0|0.8211678832116789
3007|2015-05-30|male|featherweight|False|lose| KO/TKO |2|0:30|3Rnd(5-5-5)|Lucas Martins|Mineiro|27.0|18|2|0|8.23|"6' 0"""|"72"""|Southpaw|3.4021871202916163|0.3645833333333333|4.155528554070474|64.07563025210084|0.0|0.0|85.71428571428572|0.7290400972053463|Mirsad Bektic|No_Nickname|24.0|9|0|0|15.0|"5' 8"""|"70"""|Orthodox|2.033333333333333|0.4178082191780822|0.7|77.17391304347827|2.0|0.5714285714285714|100.0|0.0
3008|2015-05-30|male|welterweight|False|lose| KO/TKO |2|1:37|3Rnd(5-5-5)|Wendell Oliveira Marques|The Machine|32.0|29|9|0|1.3333333333333333|"5' 10"""||Orthodox|6.0|0.3333333333333333|7.5|61.53846153846154|0.0|0.0|0.0|0.0|Darren Till|The Gorilla|23.0|12|0|0|6.616666666666667|"6' 0"""|"74"""|Southpaw|3.778337531486146|60.97560975609756|3.3249370277078083|43.58974358974359|0.0|0.0|100.0|0.0
3009|2015-05-30|male|featherweight|False|no contest| Overturned |1|3:31|3Rnd(5-5-5)|Rony Jason|No_Nick|31.0|14|5|0|5.523333333333333|"5' 7"""|"73"""|Orthodox|3.1502715751357875|0.45789473684210524|3.9106819553409777|56.972111553784856|1.6294508147254074|0.42857142857142855|0.0|1.6294508147254074|Damon Jackson|The Leech|27.0|17|3|0|6.9|"5' 11"""|"71"""|Switch|2.898550724637681|0.40816326530612246|4.202898550724638|47.27272727272728|0.0|0.0|0.0|0.0
3010|2015-05-30|male|welterweight|False|lose| Decision - Split |3|5:00|3Rnd(5-5-5)|Elizeu Zaleski dos Santos|Capoeira|29.0|14|4|0|15.0|"5' 11"""|"73"""|Orthodox|3.8|43.51145038167939|2.7333333333333334|70.50359712230217|0.0|0.0|40.0|0.0|Nicolas Dalby|Danish Dynamite|31.0|16|1|0|15.0|"5' 11"""|"74"""|Orthodox|2.7333333333333334|29.496402877697843|3.8|56.48854961832062|6.0|60.0|100.0|0.0
3011|2015-05-30|male|welterweight|False|lose| Submission |1|2:51|3Rnd(5-5-5)|KJ Noons|King|33.0|13|7|0|8.979166666666666|"5' 10"""|"70"""|Orthodox|3.4245939675174015|0.35446685878962536|4.34338747099768|62.67942583732058|0.0|0.0|58.82352941176471|0.0|Alex Oliveira|Cowboy|27.0|11|3|1|14.233333333333334|"5' 11"""|"76"""|Orthodox|2.037470725995316|0.3815789473684211|1.1943793911007026|61.36363636363637|0.0|0.0|60.0|0.0
3012|2015-05-30|male|welterweight|False|lose| KO/TKO |1|4:58|3Rnd(5-5-5)|Luiz Dutra|Besouro|33.0|13|5|1|2.95|"5' 11"""||Orthodox|3.389830508474576|0.5555555555555556|4.067796610169491|47.82608695652174|0.0|0.0|100.0|0.0|Tom Breese|No_Nickname|24.0|7|0|0|4.966666666666667|"6' 3"""|"73"""|Southpaw|5.23489932885906|61.904761904761905|4.228187919463087|51.162790697674424|0.0|0.0|100.0|0.0
3013|2015-05-30|male|lightweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Francisco Trinaldo|Massaranduba|37.0|16|4|0|10.905555555555557|"5' 9"""|"70"""|Southpaw|2.5267447784004076|0.45588235294117646|2.251655629139073|54.33884297520662|1.2226184411614873|0.42105263157894735|57.57575757575757|0.7641365257259296|Norman Parke|Stormin'|29.0|22|4|1|13.947222222222223|"5' 11"""|"70"""|Southpaw|3.6446922923720373|0.3724053724053724|2.8440549691296555|65.10263929618768|1.9717187811192989|0.2558139534883721|87.5|0.0
3014|2015-05-30|female|strawweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Juliana Lima|Ju Thai|33.0|7|2|0|15.0|"5' 5"""|"65"""|Orthodox|1.3|0.3391304347826087|2.3|67.29857819905214|1.0|0.1111111111111111|100.0|0.0|Ericka Almeida|No_Nickname|26.0|7|1|0|15.0|"5' 6"""||Orthodox|0.8666666666666667|35.13513513513514|2.7333333333333334|43.05555555555556|0.0|0.0|0.0|0.0
3015|2015-05-30|male|featherweight|False|lose| Submission |3|1:10|3Rnd(5-5-5)|Nik Lentz|The Carny|31.0|25|6|2|13.067857142857141|"5' 8"""|"68"""|Orthodox|3.1593331511341898|0.48817567567567566|2.601803771522274|51.27942681678608|4.017491117791747|0.35766423357664234|44.26229508196722|1.3118338343809786|Charles Oliveira|Do Bronx|26.0|19|4|0|7.431944444444444|"5' 10"""|"74"""|Orthodox|2.982620071014764|0.4666666666666667|2.8817043543262946|55.613126079447326|2.3547000560642872|0.34146341463414637|52.17391304347826|2.8592786395066345
3016|2015-05-30|male|welterweight|False|win| TKO - Doctor's Stoppage |2|5:00|5Rnd(5-5-5-5-5)|Carlos Condit|The Natural Born Killer|31.0|29|8|0|14.020000000000001|"6' 2"""|"75"""|Orthodox|3.6376604850213976|0.39321511179645335|2.482168330955777|57.14285714285714|0.4279600570613409|0.4|33.87096774193549|0.962910128388017|Thiago Alves|Pitbull|32.0|21|9|0|10.510526315789473|"5' 9"""|"70"""|Orthodox|3.5753630445668505|0.4148750726321906|2.944416624937406|64.87455197132617|0.8262393590385578|0.6470588235294118|66.01941747572815|0.3755633450175263
3017|2015-05-30|male|flyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Jussier Formiga|No_Nick|30.0|17|3|0|9.163333333333332|"5' 5"""|"67"""|Orthodox|0.982175336485995|0.3409090909090909|2.4008730447435433|68.29971181556196|2.2917424518006553|0.3333333333333333|71.42857142857143|0.327391778828665|Wilson Reis|No_Nickname|30.0|19|5|0|12.116666666666667|"5' 4"""|"65"""|Southpaw|1.8775790921595599|0.35135135135135137|2.001375515818432|60.08230452674896|5.261348005502063|0.5862068965517241|33.333333333333336|0.6189821182943603
3018|2015-05-30|male|light heavyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Francimar Barroso|Bodao|35.0|16|4|0|15.0|"6' 1"""|"75"""|Orthodox|2.2333333333333334|0.5153846153846153|2.1|57.432432432432435|2.5|0.38461538461538464|88.88888888888889|0.0|Ryan Jimmo|The Big Deal|34.0|19|4|0|8.569444444444445|"6' 1"""|"73"""|Orthodox|3.3452188006482984|0.6825396825396826|2.6839546191247976|45.019920318725106|0.5834683954619125|0.2857142857142857|77.77777777777779|0.0
3019|2015-06-06|male|bantamweight|False|win| KO/TKO |1|0:21|3Rnd(5-5-5)|Francisco Rivera|Cisco|34.0|10|4|0|9.928571428571429|"5' 8"""|"70"""|Orthodox|3.971223021582734|0.4246153846153846|2.8776978417266186|69.41896024464832|1.079136690647482|0.625|74.07407407407408|0.8633093525179856|Alex Caceres|Bruce Leeroy|27.0|10|7|0|12.159090909090908|"5' 10"""|"73"""|Southpaw|3.573831775700935|0.5106837606837606|2.011214953271028|61.294964028776974|0.22429906542056077|1.0|58.82352941176471|1.3457943925233646
3020|2015-06-06|male|featherweight|False|lose| KO/TKO |3|4:10|3Rnd(5-5-5)|Thiago Tavares|No_Nick|31.0|20|5|1|9.79111111111111|"5' 7"""|"70"""|Orthodox|1.94734453018611|0.4005602240896359|2.2537448933272812|63.22222222222222|3.472537448933273|0.4|64.70588235294117|1.5320018157058557|Brian Ortega|T-City|24.0|8|0|0|1.65|"5' 8"""|"69"""|Switch|1.8181818181818183|0.5|3.6363636363636367|45.45454545454546|9.090909090909092|0.3333333333333333|100.0|18.181818181818183
3021|2015-06-06|male|lightweight|False|win| Submission |3|4:58|3Rnd(5-5-5)|Joe Proctor|No_Nick|30.0|10|3|0|9.010000000000002|"5' 10"""|"72"""|Orthodox|3.0632630410654826|0.34760705289672544|3.285238623751387|62.81407035175879|0.0|0.0|75.0|1.664816870144284|Justin Edwards|Fast Eddy|32.0|9|4|0|10.355555555555556|"5' 10"""|"70"""|Orthodox|2.3175965665236054|0.45|3.041845493562232|45.689655172413794|2.1727467811158796|0.23684210526315788|27.27272727272727|1.2070815450643777
3022|2015-06-06|male|bantamweight|False|lose| KO/TKO |1|1:37|3Rnd(5-5-5)|Joe Soto|One Bad Mofo|28.0|15|3|0|22.333333333333332|"5' 6"""|"65"""|Orthodox|2.7761194029850746|0.3147208121827411|6.7611940298507465|66.74008810572687|0.0|0.0|33.333333333333336|0.0|Anthony Birchak|El Toro|29.0|14|5|0|1.0666666666666667|"5' 8"""|"69"""|Orthodox|3.75|0.4444444444444444|0.0|100.0|14.0625|1.0|0.0|0.0
3023|2015-06-06|male|heavyweight|False|win| Submission |1|1:54|3Rnd(5-5-5)|Ben Rothwell|No_Nick|34.0|34|9|0|8.195238095238095|"6' 4"""|"78"""|Orthodox|2.7716443927948866|0.501577287066246|3.9918651946542707|39.73684210526316|1.8303312027890761|0.3333333333333333|50.0|0.5229517722254503|Matt Mitrione|No_Nickname|37.0|12|3|0|6.004166666666667|"6' 3"""|"82"""|Switch|3.858431644691186|0.5119705340699816|2.6370575988896596|66.3716814159292|0.0|0.0|57.692307692307686|0.8327550312283136
3024|2015-06-06|male|heavyweight|False|win| KO/TKO |2|0:48|3Rnd(5-5-5)|Shawn Jordan|The Savage|31.0|18|7|0|6.9|"6' 0"""|"75"""|Southpaw|3.4782608695652173|0.5065963060686016|2.826086956521739|51.702786377708975|1.358695652173913|0.38461538461538464|88.88888888888889|0.0|Derrick Lewis|The Black Beast|30.0|12|3|0|4.216666666666667|"6' 3"""|"79"""|Orthodox|4.861660079051383|0.6507936507936508|1.4822134387351777|34.210526315789465|1.7786561264822132|0.4|66.66666666666667|0.0
3025|2015-06-06|male|middleweight|False|lose| KO/TKO |1|0:28|5Rnd(5-5-5-5-5)|Tim Boetsch|The Barbarian|34.0|18|8|0|10.532291666666667|"6' 0"""|"74"""|Orthodox|2.717832064088616|0.5049614112458655|2.6584907526456334|58.01312089971884|1.6912273761250123|0.3333333333333333|54.54545454545454|0.9791316388092176|Dan Henderson|Hendo|45.0|30|13|0|13.004166666666665|"5' 11"""|"74"""|Orthodox|2.294136494713233|0.4531645569620253|3.107978212111503|50.76142131979695|0.9612303748798463|0.37037037037037035|68.18181818181819|0.38449214995193853
3026|2015-06-06|male|welterweight|False|lose| KO/TKO |1|5:00|3Rnd(5-5-5)|Brian Ebersole|Bad Boy|35.0|51|17|1|13.495238095238095|"6' 0"""|"73"""|Southpaw|2.5299929428369796|0.4989561586638831|2.328863796753705|56.2624254473161|1.5878616796047988|0.19230769230769232|41.666666666666664|0.15878616796047987|Omari Akhmedov|Wolverine|28.0|14|2|0|7.705555555555556|"6' 0"""|"73"""|Orthodox|3.6337418889689976|0.38181818181818183|2.898341744772891|52.14285714285714|3.893294881038212|0.42857142857142855|12.5|0.6488824801730353
3027|2015-06-06|male|lightweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Chris Wade|No_Nick|28.0|9|1|0|8.1|"5' 10"""|"70"""|Orthodox|2.9012345679012346|0.7121212121212122|1.7283950617283952|42.85714285714286|4.629629629629631|0.5|100.0|0.925925925925926|Christos Giagos|The Spartan|25.0|15|5|0|4.075|"5' 10"""|"71"""|Orthodox|2.6993865030674846|0.46808510638297873|0.8588957055214723|58.82352941176471|1.8404907975460123|1.0|0.0|1.8404907975460123
3028|2015-06-06|male|bantamweight|False|win| Submission |1|2:34|3Rnd(5-5-5)|Jose Quinonez|Teco|25.0|4|2|0|15.0|"5' 8"""|"69"""|Southpaw|2.533333333333333|0.34234234234234234|2.533333333333333|70.76923076923076|3.0|0.75|50.0|2.0|Leonardo Morales|Chimy|23.0|6|1|0|15.0|"5' 8"""||Southpaw|2.2|0.4583333333333333|2.2666666666666666|59.036144578313255|0.0|0.0|66.66666666666667|0.0
3029|2015-06-06|male|lightweight|False|win| KO/TKO |1|2:38|3Rnd(5-5-5)|Dustin Poirier|The Diamond|26.0|17|4|0|8.866666666666667|"5' 9"""|"72"""|Southpaw|4.774436090225564|0.48705656759348037|3.3552631578947367|59.293044469783354|1.550751879699248|0.3142857142857143|62.5|1.1278195488721805|Yancy Medeiros|No_Nickname|28.0|11|2|0|4.026666666666666|"5' 10"""|"75"""|Orthodox|4.569536423841059|0.39316239316239315|3.0794701986754967|63.31360946745562|0.0|0.0|87.5|2.2350993377483444
3030|2015-06-06|male|middleweight|False|lose| Decision - Split |3|5:00|3Rnd(5-5-5)|Ricardo Abreu|Demente|31.0|5|0|0|6.1|"5' 11"""||Orthodox|5.409836065573771|0.32673267326732675|2.7868852459016393|67.3076923076923|0.0|0.0|100.0|2.459016393442623|Jake Collier|The Prototype|27.0|8|2|0|4.983333333333333|"6' 3"""|"78"""|Orthodox|3.0100334448160533|0.42857142857142855|2.809364548494983|33.333333333333336|6.020066889632107|0.6666666666666666|0.0|3.0100334448160533
3031|2015-06-13|male|featherweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Gabriel Benitez|Moggly|27.0|17|5|0|10.5|"5' 8"""|"71"""|Southpaw|2.1904761904761907|0.3770491803278688|1.7142857142857142|50.0|0.0|0.0|75.0|7.142857142857143|Clay Collard|Cassius|22.0|14|5|0|14.391666666666666|"5' 11"""|"73"""|Orthodox|4.516502605674581|0.32338308457711445|6.3231036479444125|50.54347826086957|2.0845396641574987|0.26666666666666666|66.66666666666667|1.0422698320787493
3032|2015-06-13|male|bantamweight|False|lose| Submission |1|0:23|3Rnd(5-5-5)|Alejandro Perez|Turbo|26.0|16|5|0|15.0|"5' 6"""|"65"""|Orthodox|2.533333333333333|0.2923076923076923|2.533333333333333|65.76576576576576|1.0|0.5|25.0|1.0|Patrick Williams|The Animal|34.0|7|4|0|6.85|"5' 8"""|"73"""|Orthodox|2.0437956204379564|0.4|2.7737226277372264|61.224489795918366|4.37956204379562|0.6666666666666666|0.0|0.0
3033|2015-06-13|male|welterweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Augusto Montano|Dodger|31.0|15|1|0|4.833333333333333|"6' 1"""|"73"""|Orthodox|6.206896551724138|0.5769230769230769|1.6551724137931036|60.0|0.0|0.0|66.66666666666667|0.0|Cathal Pendred|The Punisher|28.0|16|2|1|12.85|"6' 1"""|"75"""|Orthodox|2.9831387808041505|0.45098039215686275|3.3203631647211416|59.621451104100956|3.11284046692607|0.25806451612903225|80.0|0.38910505836575876
3034|2015-06-13|male|lightweight|False|lose| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Francisco Trevino|Sitkayan|34.0|13|1|0|15.0|"5' 9"""|"70"""|Orthodox|3.1333333333333333|0.4051724137931034|0.9333333333333333|80.0|2.0|0.2857142857142857|44.44444444444444|0.0|Johnny Case|Hollywood|26.0|20|4|0|9.733333333333334|"5' 10"""|"72"""|Orthodox|3.698630136986301|0.391304347826087|1.4383561643835614|58.82352941176471|3.0821917808219177|0.6666666666666666|75.0|0.7705479452054794
3035|2015-06-13|male|flyweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Henry Cejudo|The Messenger|28.0|8|0|0|15.0|"5' 4"""|"64"""|Orthodox|4.066666666666666|0.5126050420168067|1.5666666666666667|79.74137931034483|3.0|0.6666666666666666|100.0|0.5|Chico Camus|The King|30.0|17|5|0|14.472222222222223|"5' 6"""|"66"""|Orthodox|2.1996161228406907|0.4798994974874372|1.692898272552783|66.89189189189189|1.036468330134357|0.5454545454545454|52.17391304347826|0.5182341650671785
3036|2015-06-13|male|lightweight|False|win| Submission |1|0:54|3Rnd(5-5-5)|Efrain Escudero|Hecho En Mexico|29.0|27|10|0|13.11111111111111|"5' 9"""|"71"""|Orthodox|2.8813559322033897|0.4292929292929293|2.0677966101694913|63.90532544378698|1.2711864406779663|0.5555555555555556|65.85365853658536|0.8898305084745763|Drew Dober|No_Nickname|27.0|15|6|0|9.904166666666667|"5' 8"""|"70"""|Southpaw|3.4581405132519984|0.3135011441647597|4.644509886411443|57.505773672055426|0.0|0.0|69.23076923076923|0.37862852334875896
3037|2015-06-13|male|middleweight|False|win| KO/TKO |2|5:00|3Rnd(5-5-5)|Kelvin Gastelum|No_Nick|24.0|11|1|0|11.200000000000001|"5' 9"""|"71"""|Southpaw|3.258928571428571|0.3730834752981261|2.514880952380952|67.31141199226305|1.3392857142857142|0.5|54.54545454545454|0.4464285714285714|Nate Marquardt|The Great|36.0|33|14|2|9.18888888888889|"6' 0"""|"74"""|Orthodox|2.7146311970979444|0.5190751445086705|1.6324062877871826|62.5|2.629987908101572|0.6304347826086957|72.54901960784314|1.2696493349455864
3038|2015-06-13|female|strawweight|False|win| Decision - Unanimous |3|5:00|3Rnd(5-5-5)|Tecia Torres|The Tiny Tornado|26.0|5|0|0|15.0|"5' 1"""|"60"""|Orthodox|6.4|0.4897959183673469|2.466666666666667|74.48275862068965|1.0|1.0|100.0|0.0|Angela Hill|Overkill|30.0|6|0|0|15.0|"5' 3"""|"64"""|Orthodox|7.133333333333334|0.6729559748427673|2.7333333333333334|54.94505494505495|0.0|0.0|83.33333333333334|0.0
